Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
CPU,,AMD,Ryzen 7 2700U,667,53,6067,https://cpu.userbenchmark.com/SpeedTest/432558/AMD-Ryzen-7-2700U-with-Radeon-Vega-Mobile-Gfx,32
CPU,,AMD,Phenom II X4 910e,607,55.2,189,https://cpu.userbenchmark.com/SpeedTest/10427/AMD-Phenomtm-II-X4-910e-Processor,31
CPU,,Intel,Xeon E5-2630 v3,322,70.1,1099,https://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz,30
CPU,,Intel,Xeon X3440,409,65.6,5860,https://cpu.userbenchmark.com/SpeedTest/6655/IntelR-XeonR-CPU-----------X3440----253GHz,30
CPU,,Intel,Core i5-4258U,567,57,1148,https://cpu.userbenchmark.com/SpeedTest/5904/IntelR-CoreTM-i5-4258U-CPU---240GHz,30
CPU,,Intel,Core i3-6100U,698,51.7,24192,https://cpu.userbenchmark.com/SpeedTest/37381/IntelR-CoreTM-i3-6100U-CPU---230GHz,30
CPU,,Intel,Xeon X3470,339,69.1,6626,https://cpu.userbenchmark.com/SpeedTest/24530/IntelR-XeonR-CPU-----------X3470----293GHz,29
CPU,,AMD,Phenom II X4 B60,511,59.8,1286,https://cpu.userbenchmark.com/SpeedTest/8154/AMD-Phenomtm-II-X4-B60-Processor,29
CPU,,Intel,Xeon X3460,361,68,719,https://cpu.userbenchmark.com/SpeedTest/3739/IntelR-XeonR-CPU-----------X3460----280GHz,28
CPU,,AMD,FX-6120 Six-Core,551,57.7,1581,https://cpu.userbenchmark.com/SpeedTest/7026/AMD-FXtm-6120-Six-Core-Processor,27
CPU,,AMD,Phenom II X4 B65,468,62.3,192,https://cpu.userbenchmark.com/SpeedTest/6054/AMD-Phenomtm-II-X4-B65-Processor,26
CPU,,AMD,Athlon II X4 641,699,51.7,939,https://cpu.userbenchmark.com/SpeedTest/1698/AMD-Athlontm-II-X4-641-Quad-Core-Processor,26
CPU,,Intel,Pentium G3250,664,53.1,9141,https://cpu.userbenchmark.com/SpeedTest/18077/IntelR-PentiumR-CPU-G3250---320GHz,25
CPU,,AMD,Phenom II X4 905e,634,54.2,311,https://cpu.userbenchmark.com/SpeedTest/3420/AMD-Phenomtm-II-X4-905e-Processor,24
CPU,,Intel,Xeon W3550,390,66.3,5813,https://cpu.userbenchmark.com/SpeedTest/3628/IntelR-XeonR-CPU-----------W3550----307GHz,23
CPU,,AMD,Phenom II X4 840T,578,56.5,1005,https://cpu.userbenchmark.com/SpeedTest/8545/AMD-Phenomtm-II-X4-840T-Processor,23
CPU,,AMD,Phenom II X4 B50,579,56.3,3037,https://cpu.userbenchmark.com/SpeedTest/5205/AMD-Phenomtm-II-X4-B50-Processor,23
CPU,,AMD,Phenom II X4 B45,610,55.1,963,https://cpu.userbenchmark.com/SpeedTest/4111/AMD-Phenomtm-II-X4-B45-Processor,23
CPU,,Intel,Pentium G840,684,52.4,2249,https://cpu.userbenchmark.com/SpeedTest/3067/IntelR-PentiumR-CPU-G840---280GHz,21
CPU,,AMD,Phenom II X4 B40,625,54.5,435,https://cpu.userbenchmark.com/SpeedTest/9803/AMD-Phenomtm-II-X4-B40-Processor,20
CPU,BX80646G1850,Intel,Celeron G1850,672,52.8,315,https://cpu.userbenchmark.com/Intel-Celeron-G1850/Rating/2850,19
CPU,,Intel,Xeon E5-1603 0,491,60.9,2493,https://cpu.userbenchmark.com/SpeedTest/9880/IntelR-XeonR-CPU-E5-1603-0---280GHz,16
CPU,,Intel,Xeon E5530,494,60.7,542,https://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz,16
CPU,,AMD,Athlon II X4 555,487,61.3,113,https://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor,15
CPU,,AMD,Athlon II X4 651,651,53.8,889,https://cpu.userbenchmark.com/SpeedTest/3526/AMD-Athlontm-II-X4-651-Quad-Core-Processor,14
CPU,AD750KWOHJBOX,AMD,Athlon II X4 750K,623,54.7,4529,https://cpu.userbenchmark.com/AMD-Athlon-II-X4-750K/Rating/1548,11
CPU,,Intel,Xeon E5440,690,52.1,2848,https://cpu.userbenchmark.com/SpeedTest/18165/IntelR-XeonR-CPU-----------E5440----283GHz,11
CPU,,Intel,Xeon W3565,365,67.6,6004,https://cpu.userbenchmark.com/SpeedTest/6324/IntelR-XeonR-CPU-----------W3565----320GHz,9
CPU,,Intel,Xeon E5504,688,52.2,428,https://cpu.userbenchmark.com/SpeedTest/6261/IntelR-XeonR-CPU-----------E5504----200GHz,9
CPU,,Intel,Xeon X5560,370,67.3,459,https://cpu.userbenchmark.com/SpeedTest/16614/IntelR-XeonR-CPU-----------X5560----280GHz,8
CPU,,AMD,Phenom II X4 B55,559,57.4,3657,https://cpu.userbenchmark.com/SpeedTest/878/AMD-Phenomtm-II-X4-B55-Processor,5
